14:35:52,0.366,-1.360,0.671;0.228;-0.395
14:35:53,0.524,-1.491,0.678;0.230;-0.407
14:35:55,-1.057,-1.567,0.673;0.247;-0.407
14:35:56,-0.117,-1.495,0.676;0.220;-0.413
14:35:58,0.280,-1.590,0.684;0.231;-0.408
14:36:00,0.075,-1.435,0.687;0.231;-0.409
14:36:01,0.327,-1.662,0.677;0.236;-0.410
14:36:03,0.309,-1.596,0.679;0.231;-0.420
14:36:05,0.389,-1.574,0.672;0.228;-0.400
14:36:06,0.567,-1.443,0.680;0.223;-0.408
14:36:08,0.670,-1.481,0.679;0.238;-0.400
14:36:09,0.469,-1.422,0.677;0.223;-0.409
14:36:11,0.389,-1.491,0.677;0.235;-0.414
14:36:13,0.648,-1.723,0.682;0.240;-0.418
14:36:14,0.552,-1.485,0.672;0.230;-0.411
14:36:16,1.784,-1.967,0.683;0.228;-0.405
14:36:17,-0.048,-1.566,0.667;0.229;-0.418
14:36:19,0.398,-1.682,0.672;0.233;-0.396
14:36:21,0.423,-1.760,0.682;0.230;-0.402
14:36:23,0.466,-1.523,0.672;0.223;-0.407
14:36:24,0.564,-1.368,0.683;0.229;-0.405
14:36:26,0.562,-1.405,0.686;0.224;-0.407
14:36:28,0.496,-0.973,0.683;0.233;-0.416
14:36:29,0.427,-1.488,0.681;0.235;-0.407
14:36:31,-0.169,-1.921,0.679;0.227;-0.416
14:36:33,0.888,-1.166,0.675;0.231;-0.407
14:36:34,0.788,-1.630,0.674;0.224;-0.407
14:36:36,0.260,-1.613,0.677;0.233;-0.403
14:36:38,0.668,-1.115,0.674;0.229;-0.423
14:36:39,0.675,-1.418,0.682;0.230;-0.407
14:36:41,0.525,-1.164,0.680;0.229;-0.463
14:36:43,-0.370,-2.515,0.676;0.232;-0.402
14:36:44,0.534,-1.366,0.681;0.233;-0.402
14:36:46,0.483,-1.733,0.674;0.237;-0.413
14:36:47,1.880,-1.009,0.686;0.224;-0.394
14:36:49,0.492,-1.605,0.673;0.224;-0.416
14:36:51,0.675,-1.471,0.680;0.230;-0.406
14:36:53,0.544,-1.552,0.677;0.227;-0.397
14:36:55,0.500,-1.478,0.677;0.235;-0.424
14:36:56,0.498,-1.512,0.678;0.237;-0.390
14:36:58,0.596,-1.261,0.676;0.241;-0.413
14:36:59,0.425,-1.532,0.672;0.231;-0.412
14:37:01,0.527,-1.381,0.682;0.230;-0.413
14:37:02,0.434,-1.465,0.678;0.237;-0.408
14:37:04,0.636,-1.314,0.683;0.242;-0.393
14:37:06,0.489,-1.414,0.670;0.237;-0.401
14:37:08,0.728,-1.437,0.673;0.233;-0.403
14:37:09,0.564,-1.312,0.678;0.233;-0.401
14:37:11,0.572,-1.283,0.677;0.235;-0.397
14:37:13,0.403,-1.451,0.674;0.220;-0.402
14:37:15,0.493,-1.412,0.681;0.233;-0.415
14:37:16,0.255,-1.323,0.682;0.242;-0.404
14:37:18,0.649,-1.198,0.675;0.226;-0.431
14:37:20,0.429,-1.122,0.672;0.232;-0.414
14:37:21,0.399,-1.466,0.680;0.241;-0.418
14:37:23,0.383,-1.744,0.681;0.237;-0.409
14:37:24,0.709,-1.747,0.675;0.236;-0.418
14:37:26,0.572,-1.473,0.670;0.238;-0.396
14:37:28,0.598,-1.386,0.675;0.234;-0.411
14:37:29,0.450,-1.387,0.673;0.241;-0.417
14:37:31,0.286,-1.517,0.670;0.234;-0.414
14:37:33,0.635,-1.024,0.680;0.234;-0.409
14:37:34,0.293,-1.302,0.673;0.231;-0.404
14:37:36,0.096,-1.154,0.676;0.232;-0.412
14:37:37,1.397,-2.191,0.676;0.235;-0.414
14:37:39,0.285,-1.456,0.677;0.235;-0.407
14:37:41,0.490,-1.672,0.666;0.232;-0.410
14:37:43,0.505,-1.394,0.674;0.236;-0.423
14:37:45,0.531,-1.353,0.673;0.246;-0.412
14:37:46,0.606,-1.484,0.679;0.226;-0.405
14:37:48,0.723,-1.407,0.668;0.229;-0.418
14:37:50,0.579,-1.252,0.672;0.232;-0.414
14:37:51,0.532,-1.342,0.673;0.227;-0.405
14:37:53,0.457,-1.569,0.678;0.236;-0.409
14:37:55,0.612,-1.397,0.672;0.236;-0.424
14:37:56,-2.400,-2.354,0.667;0.226;-0.411
14:37:58,0.406,-0.342,0.671;0.236;-0.408
14:38:00,0.827,-1.077,0.673;0.234;-0.415
14:38:01,0.557,-1.558,0.667;0.236;-0.436
14:38:03,2.770,0.974,0.673;0.231;-0.409
14:38:04,0.630,-1.318,0.666;0.228;-0.417
14:38:06,-0.379,-1.486,0.678;0.240;-0.406
14:38:08,0.493,-1.373,0.678;0.240;-0.416
14:38:10,0.885,-1.406,0.667;0.240;-0.419
14:38:12,0.794,-1.465,0.668;0.240;-0.422
14:38:14,0.577,-1.357,0.677;0.233;-0.413
14:38:15,0.480,-1.239,0.675;0.229;-0.422
14:38:17,0.515,-2.048,0.676;0.238;-0.408
14:38:19,0.469,-1.271,0.679;0.233;-0.415
14:52:25,0.386,-1.522,0.689;0.227;-0.413
14:52:28,0.059,-1.115,0.665;0.235;-0.421
14:52:30,0.341,-0.982,0.671;0.230;-0.405
14:52:31,0.247,-1.314,0.678;0.223;-0.426
15:20:49,-0.162,-2.170,0.673;0.234;-0.396
15:20:51,0.194,-2.451,0.691;0.222;-0.410
15:20:52,0.200,-2.362,0.681;0.220;-0.394
15:20:53,-0.137,-2.193,0.697;0.227;-0.401
15:20:54,-0.046,-2.323,0.683;0.226;-0.399
15:20:55,0.424,-2.349,0.693;0.223;-0.400
15:20:56,0.234,-2.167,0.687;0.220;-0.400
15:20:57,-0.007,-2.076,0.694;0.221;-0.402
15:20:58,0.037,-2.194,0.686;0.220;-0.399
15:21:00,0.128,-2.028,0.686;0.218;-0.405
15:21:01,-0.038,-2.079,0.675;0.220;-0.405
15:21:02,-0.783,-1.782,0.690;0.212;-0.397
15:21:03,0.279,-2.229,0.693;0.218;-0.402
15:21:04,-0.031,-2.097,0.684;0.220;-0.396
15:21:05,-0.301,-2.266,0.687;0.223;-0.399
15:21:06,0.138,-1.973,0.693;0.224;-0.390
15:21:07,-0.140,-2.074,0.679;0.216;-0.395
15:21:08,-0.178,-2.377,0.690;0.223;-0.399
15:21:09,0.077,-2.188,0.681;0.215;-0.392
15:21:10,0.064,-1.471,0.683;0.222;-0.391
15:21:11,0.009,-1.358,0.692;0.218;-0.403
15:21:12,-0.446,-2.162,0.687;0.225;-0.414
15:21:13,1.893,-1.867,0.695;0.220;-0.385
15:21:14,0.072,-2.430,0.687;0.220;-0.398
15:21:15,0.070,-1.976,0.686;0.224;-0.390
15:21:16,-0.186,-2.288,0.689;0.222;-0.402
15:21:18,0.030,-2.092,0.692;0.220;-0.404
15:21:19,-0.092,-2.210,0.683;0.214;-0.401
15:21:21,-0.080,-2.257,0.693;0.216;-0.400
15:21:22,0.125,-2.053,0.698;0.217;-0.397
15:21:23,0.039,-2.093,0.693;0.214;-0.394
15:21:24,0.020,-2.080,0.695;0.221;-0.393
15:21:26,0.020,-2.190,0.688;0.227;-0.390
15:21:27,0.049,-2.041,0.686;0.226;-0.401
15:21:28,0.120,-2.104,0.698;0.222;-0.401
15:21:29,0.013,-2.117,0.691;0.229;-0.408
15:21:30,-0.046,-2.127,0.688;0.226;-0.389
15:21:31,-0.075,-2.286,0.690;0.230;-0.396
15:21:32,0.146,-2.245,0.686;0.220;-0.398
15:21:33,2.515,-0.935,0.690;0.221;-0.403
15:21:34,0.181,-2.160,0.688;0.218;-0.389
15:21:35,-0.031,-2.072,0.689;0.220;-0.402
15:21:36,2.701,-1.974,0.683;0.224;-0.396
15:21:37,-0.243,-2.745,0.688;0.224;-0.391
15:21:38,7.350,0.839,0.739;0.236;-0.370
15:21:39,32.084,-3.880,0.858;0.203;-0.345
15:21:40,0.109,-1.486,0.868;0.195;-0.327
15:21:41,0.755,-2.531,0.873;0.196;-0.335
15:21:42,0.046,-2.457,0.874;0.195;-0.341
15:21:43,-0.025,-2.372,0.870;0.193;-0.337
15:21:44,-0.095,-2.594,0.868;0.194;-0.335
15:21:45,0.118,-2.584,0.872;0.194;-0.340
15:21:46,-0.049,-2.632,0.873;0.186;-0.326
15:21:47,0.387,-2.986,0.876;0.187;-0.330
15:21:48,0.185,-2.239,0.877;0.194;-0.334
15:21:49,0.132,-2.257,0.877;0.188;-0.335
15:21:50,0.132,-2.185,0.867;0.193;-0.337
15:21:51,0.011,-2.446,0.880;0.191;-0.345
15:21:52,0.117,-2.486,0.874;0.184;-0.344
15:21:53,-0.125,-2.464,0.873;0.201;-0.327
15:21:54,0.079,-2.241,0.869;0.187;-0.341
15:21:55,0.574,-2.577,0.882;0.187;-0.343
15:21:56,0.069,-2.571,0.868;0.189;-0.334
15:21:57,0.048,-2.598,0.870;0.196;-0.339
15:21:58,-1.058,-0.273,0.866;0.185;-0.338
15:21:59,-0.657,-1.139,0.863;0.194;-0.327
15:22:00,-2.085,-4.043,0.842;0.214;-0.353
15:22:01,5.289,-12.984,0.909;0.136;-0.319
15:22:02,3.303,-0.931,0.833;0.228;-0.390
15:22:03,-7.058,-0.048,0.882;0.169;-0.330
15:22:04,-0.300,-2.280,0.903;0.147;-0.332
15:22:05,0.013,-2.498,0.902;0.144;-0.341
15:22:06,-0.720,-3.547,0.899;0.150;-0.322
15:22:07,-2.465,-2.367,0.877;0.193;-0.353
15:22:08,0.335,-3.432,0.867;0.186;-0.356
15:22:09,-3.941,-6.471,0.895;0.165;-0.326
15:22:10,1.604,-3.250,0.895;0.162;-0.335
15:22:11,-0.047,-2.505,0.873;0.199;-0.375
15:22:12,0.622,-3.154,0.864;0.189;-0.345
15:22:13,0.179,-2.185,0.869;0.197;-0.345
15:22:14,0.425,-2.294,0.865;0.184;-0.354
15:22:15,-0.202,-2.218,0.868;0.183;-0.346
15:22:17,-0.161,-2.347,0.871;0.186;-0.362
15:22:18,0.054,-2.493,0.870;0.184;-0.349
15:22:19,0.026,-2.470,0.873;0.185;-0.340
15:22:20,0.650,-2.979,0.874;0.182;-0.358
15:22:21,-0.018,-2.455,0.877;0.189;-0.349
15:22:22,0.035,-2.563,0.870;0.185;-0.353
15:22:23,0.171,-2.497,0.870;0.184;-0.363
15:22:24,0.062,-2.527,0.875;0.188;-0.350
15:22:25,-0.049,-2.459,0.867;0.177;-0.351
15:22:26,0.308,-2.618,0.865;0.177;-0.358
15:22:27,-1.931,-3.702,0.870;0.188;-0.343
15:22:28,-0.035,-2.411,0.883;0.182;-0.341
15:22:29,0.838,-1.940,0.871;0.183;-0.339
15:22:30,0.312,-2.478,0.878;0.180;-0.349
15:22:31,0.045,-2.371,0.873;0.177;-0.346
15:22:32,0.353,-2.330,0.867;0.184;-0.349
15:22:33,0.132,-2.473,0.871;0.181;-0.341
15:22:34,1.586,0.880,0.868;0.195;-0.348
15:22:35,0.158,-2.633,0.867;0.187;-0.342
15:22:36,0.019,-2.436,0.866;0.176;-0.340
15:22:37,-0.407,-2.640,0.870;0.187;-0.339
15:22:38,-0.690,-3.423,0.869;0.189;-0.343
15:22:39,-0.097,-2.579,0.877;0.184;-0.343
15:22:40,0.613,-2.391,0.862;0.187;-0.339
15:22:41,-0.042,-2.330,0.873;0.191;-0.345
15:22:42,-1.230,-3.417,0.875;0.185;-0.344
15:22:44,0.040,-2.308,0.867;0.184;-0.353
15:22:45,0.264,-2.555,0.873;0.184;-0.341
15:22:47,-0.268,-2.585,0.870;0.187;-0.345
15:22:49,0.184,-2.492,0.869;0.189;-0.348
15:22:52,-0.017,-2.399,0.871;0.186;-0.336
15:22:54,0.301,-2.248,0.865;0.180;-0.343
15:22:55,0.104,-2.235,0.870;0.183;-0.333
15:22:56,0.085,-2.515,0.879;0.182;-0.339
15:22:57,0.132,-2.428,0.877;0.183;-0.342
15:22:58,0.029,-2.598,0.867;0.180;-0.342
15:22:59,0.046,-2.565,0.875;0.179;-0.347
15:23:00,-0.016,-2.432,0.873;0.183;-0.348
15:23:01,0.088,-3.260,0.876;0.181;-0.345
15:23:02,-0.157,-2.460,0.878;0.190;-0.341
15:23:03,0.223,-2.317,0.878;0.189;-0.344
15:23:04,0.040,-2.317,0.879;0.178;-0.339
15:23:05,0.016,-2.487,0.873;0.175;-0.351
15:23:06,0.057,-2.467,0.878;0.182;-0.340
15:23:08,0.288,-2.125,0.876;0.184;-0.351
15:23:09,0.092,-2.418,0.875;0.179;-0.351
15:23:10,0.006,-2.327,0.865;0.187;-0.348
15:23:11,-0.021,-2.428,0.873;0.184;-0.338
15:23:12,0.253,-2.625,0.882;0.184;-0.343
15:23:13,0.086,-2.526,0.875;0.181;-0.361
15:23:14,0.131,-2.203,0.877;0.183;-0.349
15:23:15,-0.223,-2.479,0.876;0.187;-0.343
15:23:16,-0.137,-2.595,0.873;0.180;-0.341
15:23:17,-0.048,-2.389,0.877;0.182;-0.349
15:23:18,0.124,-2.363,0.880;0.175;-0.343
15:23:19,-0.025,-2.047,0.878;0.182;-0.342
15:23:20,-0.135,-2.473,0.881;0.176;-0.341
15:23:21,-1.402,-3.435,0.881;0.186;-0.345
15:23:22,-0.900,-3.874,0.874;0.184;-0.345
15:23:23,-0.046,-2.999,0.882;0.177;-0.348
15:23:24,-0.200,-3.084,0.878;0.189;-0.343
15:23:25,-0.091,-2.492,0.875;0.179;-0.340
15:23:26,-0.529,-2.370,0.882;0.180;-0.347
15:23:27,-0.198,-2.368,0.883;0.180;-0.334
15:23:28,0.461,-2.475,0.885;0.178;-0.349
15:23:29,0.610,-2.347,0.881;0.186;-0.343
15:23:30,0.309,-2.102,0.875;0.182;-0.335
15:23:31,0.076,-1.983,0.888;0.189;-0.340
15:23:32,0.172,-2.471,0.878;0.182;-0.345
15:23:33,0.201,-2.505,0.881;0.177;-0.341
15:23:34,0.021,-2.837,0.880;0.177;-0.351
15:23:35,0.128,-2.556,0.879;0.181;-0.347
15:23:36,0.082,-2.672,0.886;0.190;-0.340
15:23:37,-0.780,-2.654,0.887;0.180;-0.347
15:23:38,0.229,-1.835,0.890;0.188;-0.342
15:23:39,-1.098,-1.400,0.890;0.181;-0.330
15:23:40,-0.022,-2.530,0.892;0.186;-0.323
15:23:41,0.238,-2.354,0.887;0.179;-0.333
15:23:42,-0.080,-2.454,0.887;0.184;-0.349
15:23:43,-0.127,-2.454,0.885;0.184;-0.336
15:23:44,-0.042,-2.382,0.883;0.186;-0.341
15:23:45,0.161,-2.541,0.886;0.180;-0.330
15:23:46,-0.163,-2.593,0.888;0.178;-0.328
15:23:47,-0.017,-2.674,0.884;0.182;-0.333
15:23:48,0.015,-2.702,0.887;0.185;-0.331
15:23:49,-0.086,-2.840,0.888;0.180;-0.343
15:23:50,-0.008,-2.594,0.893;0.181;-0.326
15:23:51,0.004,-2.519,0.890;0.183;-0.337
15:23:52,-0.096,-2.382,0.885;0.186;-0.332
15:23:53,-0.130,-2.640,0.892;0.182;-0.345
15:23:54,-0.402,-2.086,0.894;0.182;-0.333
15:23:55,0.008,-2.570,0.889;0.187;-0.348
15:23:56,0.182,-2.433,0.893;0.181;-0.338
15:23:57,0.017,-2.375,0.887;0.186;-0.332
15:23:59,0.076,-2.387,0.896;0.189;-0.338
15:24:00,0.446,-2.855,0.893;0.179;-0.330
15:24:01,0.503,-2.373,0.891;0.184;-0.339
15:24:02,0.058,-2.434,0.885;0.183;-0.340
15:24:03,0.055,-1.828,0.892;0.181;-0.333
15:24:04,-0.160,-2.371,0.887;0.183;-0.330
15:24:05,0.343,-1.614,0.888;0.187;-0.324
15:24:06,0.257,-2.437,0.888;0.178;-0.335
15:24:07,-0.127,-2.316,0.887;0.179;-0.324
15:24:08,-1.045,-3.147,0.894;0.184;-0.340
15:24:09,-0.016,-2.566,0.889;0.180;-0.331
15:24:10,-0.192,-2.741,0.892;0.180;-0.323
15:24:11,-0.217,-2.337,0.885;0.183;-0.327
15:24:12,0.063,-2.244,0.890;0.183;-0.340
15:24:13,0.052,-2.464,0.887;0.185;-0.341
15:24:14,-0.480,-2.488,0.892;0.180;-0.331
15:24:15,0.042,-2.582,0.888;0.183;-0.332
15:24:16,0.346,-2.387,0.891;0.184;-0.331
15:24:17,-0.129,-2.325,0.891;0.180;-0.329
15:24:18,-0.296,-2.773,0.885;0.179;-0.347
15:24:19,-0.237,-2.542,0.884;0.180;-0.340
15:24:20,-0.099,-2.422,0.885;0.187;-0.332
15:24:21,-0.374,-2.210,0.879;0.182;-0.341
15:24:22,0.854,-2.120,0.889;0.179;-0.336
15:24:23,0.024,-2.471,0.887;0.180;-0.323
15:24:24,8.105,-0.151,0.887;0.181;-0.333
15:24:25,-0.591,-1.962,0.892;0.181;-0.336
15:24:26,6.732,-4.743,0.889;0.180;-0.341
15:24:27,-1.256,-2.523,0.886;0.181;-0.338
15:24:28,0.792,-2.510,0.888;0.188;-0.329
15:24:30,0.278,-2.624,0.889;0.182;-0.343
15:24:31,-0.181,-2.361,0.889;0.176;-0.335
15:24:33,0.290,-2.405,0.891;0.182;-0.335
15:24:34,-0.035,-2.428,0.889;0.183;-0.340
15:24:37,0.217,-2.365,0.890;0.183;-0.332
15:24:39,-0.055,-2.322,0.888;0.184;-0.336
15:24:42,0.050,-2.440,0.882;0.173;-0.330
15:24:43,-0.087,-2.554,0.893;0.187;-0.328
15:24:44,-0.594,-1.938,0.889;0.179;-0.342
15:24:46,-0.414,-2.098,0.892;0.180;-0.343
15:24:47,-7.032,-4.637,0.889;0.175;-0.339
15:24:49,-0.313,-2.832,0.888;0.180;-0.341
15:24:51,0.221,-2.462,0.892;0.182;-0.335
15:24:54,0.067,-2.688,0.884;0.184;-0.340
15:24:56,-0.001,-2.126,0.897;0.177;-0.338
15:24:58,0.354,-1.820,0.888;0.185;-0.350
15:24:59,-0.379,-3.183,0.889;0.185;-0.340
15:25:00,0.480,-2.232,0.896;0.187;-0.341
15:25:02,0.023,-2.475,0.891;0.183;-0.328
15:25:03,-0.012,-2.250,0.887;0.190;-0.330
15:25:04,-0.100,-2.536,0.893;0.177;-0.330
15:25:05,0.099,-2.635,0.884;0.184;-0.341
15:25:06,0.172,-2.470,0.893;0.179;-0.323
15:25:08,0.071,-2.416,0.897;0.180;-0.337
15:25:11,-0.043,-2.363,0.894;0.180;-0.344
15:25:13,0.057,-2.421,0.886;0.179;-0.337
15:25:15,-0.031,-2.626,0.888;0.182;-0.345
15:25:16,0.038,-2.359,0.886;0.178;-0.330
15:25:17,0.002,-2.520,0.886;0.190;-0.352
15:25:19,0.056,-2.465,0.891;0.182;-0.343
15:25:20,0.016,-2.573,0.891;0.186;-0.335
15:25:22,-0.097,-2.377,0.889;0.178;-0.337
15:25:25,-0.171,-2.401,0.893;0.182;-0.339
15:25:27,0.308,-2.661,0.898;0.187;-0.343
15:25:30,0.240,-2.441,0.887;0.175;-0.345
15:25:31,-0.037,-2.332,0.889;0.183;-0.338
15:25:32,0.765,-2.535,0.890;0.182;-0.334
15:25:34,-0.042,-2.271,0.890;0.176;-0.335
15:25:35,-0.359,-2.205,0.890;0.180;-0.344
15:25:37,0.785,-1.986,0.891;0.178;-0.341
15:25:40,0.208,-2.499,0.893;0.177;-0.354
15:25:42,-0.121,-2.382,0.895;0.174;-0.339
15:25:44,0.299,-2.706,0.892;0.178;-0.343
15:25:46,-0.017,-2.633,0.886;0.182;-0.351
15:25:47,0.649,-2.622,0.884;0.187;-0.327
15:25:49,-0.166,-2.370,0.888;0.187;-0.339
15:25:50,-0.024,-2.560,0.894;0.179;-0.340
15:25:52,0.088,-2.787,0.896;0.188;-0.341
15:25:53,-0.154,-2.411,0.887;0.188;-0.341
15:25:54,-0.278,-2.309,0.892;0.185;-0.353
15:25:55,0.314,-2.654,0.893;0.182;-0.339
15:25:56,0.685,-2.286,0.891;0.193;-0.345
15:25:57,0.177,-2.512,0.885;0.186;-0.331
15:25:58,-0.112,-2.493,0.886;0.184;-0.343
15:25:59,-0.591,-2.554,0.896;0.189;-0.335
15:26:00,-0.309,-2.398,0.887;0.180;-0.339
15:26:01,0.119,-2.668,0.887;0.183;-0.343
15:26:02,-0.101,-2.428,0.887;0.182;-0.342
15:26:03,0.019,-3.098,0.884;0.179;-0.349
15:26:04,-0.046,-2.070,0.892;0.184;-0.340
15:26:05,0.214,-2.505,0.887;0.178;-0.349
15:26:06,0.060,-2.400,0.889;0.184;-0.342
15:26:07,0.343,-2.462,0.893;0.188;-0.345
15:26:08,-0.028,-2.539,0.892;0.189;-0.336
15:26:09,0.135,-2.244,0.896;0.187;-0.345
15:26:10,0.622,-2.248,0.890;0.188;-0.346
15:26:11,-2.120,-2.245,0.890;0.173;-0.345
15:26:12,0.238,-1.897,0.890;0.187;-0.346
15:26:13,0.125,-1.914,0.889;0.183;-0.344
15:26:14,-0.227,-2.284,0.892;0.182;-0.346
15:26:15,-0.065,-2.868,0.886;0.182;-0.337
15:26:16,-0.556,-2.611,0.881;0.179;-0.347
15:26:17,-0.065,-3.029,0.889;0.182;-0.344
15:26:18,-0.180,-2.471,0.888;0.183;-0.333
15:26:19,0.766,-3.001,0.890;0.186;-0.334
15:26:20,0.255,-2.122,0.882;0.193;-0.337
15:26:21,0.118,-2.085,0.891;0.187;-0.346
15:26:22,0.132,-2.454,0.887;0.195;-0.338
15:26:24,0.061,-2.436,0.887;0.187;-0.341
15:26:25,-0.047,-1.772,0.884;0.176;-0.344
15:26:26,-0.106,-2.476,0.887;0.184;-0.362
15:26:28,-0.042,-2.466,0.887;0.180;-0.337
15:26:29,0.693,-3.337,0.883;0.182;-0.339
15:26:32,-0.050,-2.502,0.889;0.185;-0.347
15:26:34,-0.271,-2.277,0.928;0.170;-0.322
15:26:37,-0.398,-2.049,0.931;0.179;-0.290
15:26:38,-0.576,-2.188,0.936;0.171;-0.316
15:26:39,0.516,-2.867,0.929;0.173;-0.323
15:26:41,-0.049,-2.621,0.930;0.167;-0.322
15:26:42,-0.196,-2.444,0.927;0.180;-0.337
15:26:43,-0.378,-2.453,0.933;0.176;-0.330
15:26:44,-0.532,-2.191,0.925;0.168;-0.328
15:26:45,0.049,-2.397,0.923;0.173;-0.320
15:26:46,-0.218,-2.441,0.928;0.174;-0.323
15:26:47,1.076,-3.220,0.931;0.166;-0.313
15:26:48,-0.043,-2.484,0.925;0.167;-0.314
15:26:49,-0.166,-2.475,0.921;0.168;-0.322
15:26:50,0.515,-2.061,0.930;0.171;-0.321
15:26:51,-0.043,-2.398,0.919;0.166;-0.325
15:26:52,0.207,-2.479,0.917;0.168;-0.340
15:26:53,-0.824,-2.050,0.919;0.169;-0.329
15:26:54,0.177,-2.640,0.914;0.169;-0.325
15:26:56,0.282,-2.385,0.918;0.178;-0.322
15:26:57,0.260,-2.910,0.914;0.166;-0.333
15:26:58,0.660,-2.207,0.920;0.170;-0.327
15:26:59,-0.299,-2.584,0.919;0.160;-0.328
15:27:00,-0.141,-2.490,0.921;0.170;-0.319
15:27:01,-0.121,-2.383,0.918;0.168;-0.333
15:27:02,0.097,-1.710,0.916;0.169;-0.322
15:27:03,-0.112,-2.655,0.914;0.172;-0.321
15:27:04,0.182,-2.565,0.912;0.173;-0.336
15:27:05,0.099,-2.466,0.922;0.169;-0.332
15:27:06,-0.353,-2.126,0.919;0.178;-0.332
15:27:07,-0.196,-2.287,0.921;0.170;-0.335
15:27:08,-0.031,-2.411,0.923;0.164;-0.324
15:27:09,0.083,-2.315,0.924;0.165;-0.338
15:27:10,-0.090,-2.307,0.919;0.164;-0.322
15:27:12,-0.053,-2.713,0.923;0.161;-0.327
15:27:13,-0.401,-3.323,0.919;0.163;-0.332
15:27:14,0.348,-2.804,0.919;0.169;-0.326
15:27:15,0.561,-2.475,0.915;0.168;-0.330
15:27:16,0.183,-2.400,0.926;0.165;-0.325
15:27:18,-0.075,-2.425,0.914;0.163;-0.321
15:27:20,0.074,-2.625,0.917;0.165;-0.336
15:27:22,0.004,-2.355,0.917;0.161;-0.331
15:27:23,-0.202,-2.280,0.912;0.166;-0.324
15:27:24,-0.065,-1.744,0.916;0.165;-0.323
15:27:25,0.219,-2.676,0.912;0.160;-0.340
15:27:26,0.347,-2.482,0.913;0.167;-0.328
15:27:27,0.054,-2.373,0.910;0.164;-0.324
15:27:28,0.291,-2.280,0.910;0.168;-0.324
15:27:29,0.121,-2.155,0.919;0.172;-0.315
15:27:30,-0.132,-2.160,0.917;0.166;-0.331
15:27:31,-0.060,-2.577,0.917;0.168;-0.323
15:27:32,0.080,-2.361,0.914;0.173;-0.324
15:27:33,0.064,-3.446,0.914;0.163;-0.327
15:27:34,0.492,-2.461,0.912;0.166;-0.321
15:27:35,0.130,-2.374,0.916;0.168;-0.328
15:27:36,0.236,-2.451,0.927;0.167;-0.316
15:27:37,0.052,-3.249,0.916;0.168;-0.319
15:27:38,0.339,-2.424,0.929;0.171;-0.324
15:27:39,-0.702,-3.192,0.922;0.168;-0.327
15:27:40,0.357,-2.199,0.914;0.176;-0.327
15:27:42,-0.250,-2.485,0.916;0.179;-0.328
15:27:42,-0.124,-2.273,0.920;0.176;-0.340
15:27:43,0.099,-2.256,0.911;0.169;-0.327
15:27:44,0.050,-2.337,0.926;0.169;-0.334
15:27:46,1.346,-1.630,0.928;0.174;-0.326
15:27:47,-0.381,-2.816,0.916;0.167;-0.335
15:27:48,0.569,-2.819,0.922;0.171;-0.331
15:27:49,-0.323,-2.849,0.918;0.175;-0.331
15:27:50,-0.112,-2.108,0.917;0.166;-0.328
15:27:51,-0.087,-2.100,0.924;0.168;-0.327
15:27:52,0.092,-2.035,0.919;0.169;-0.318
15:27:53,-0.206,-2.618,0.922;0.166;-0.323
15:27:54,-0.020,-2.532,0.922;0.163;-0.322
15:27:55,-0.022,-2.489,0.921;0.168;-0.328
15:27:56,-0.358,-2.726,0.923;0.174;-0.330
15:27:57,0.271,-2.799,0.919;0.172;-0.324
15:27:58,0.130,-2.739,0.914;0.170;-0.320
15:27:59,0.249,-2.165,0.921;0.174;-0.324
15:28:00,0.136,-2.246,0.927;0.177;-0.327
15:28:01,0.179,-1.801,0.921;0.168;-0.326
15:28:02,-0.243,-2.345,0.919;0.176;-0.322
15:28:03,0.143,-2.634,0.921;0.160;-0.331
15:28:04,0.015,-2.363,0.921;0.169;-0.322
15:28:05,0.096,-2.224,0.926;0.166;-0.325
15:28:06,-0.213,-2.388,0.921;0.167;-0.320
15:28:08,0.018,-2.410,0.928;0.170;-0.332
15:28:09,0.303,-2.608,0.920;0.170;-0.331
15:28:11,1.518,-2.295,0.922;0.168;-0.326
15:28:13,-0.001,-2.260,0.918;0.167;-0.324
15:28:16,-0.351,-2.619,0.926;0.165;-0.313
15:28:17,0.180,-2.542,0.920;0.166;-0.319
15:28:18,0.093,-2.382,0.926;0.170;-0.321
15:28:20,0.123,-2.631,0.918;0.166;-0.324
15:28:21,0.045,-2.531,0.924;0.174;-0.331
15:28:23,0.071,-2.568,0.919;0.173;-0.320
15:28:24,0.011,-2.577,0.924;0.174;-0.331
15:28:27,0.024,-2.489,0.924;0.170;-0.321
15:28:29,0.044,-2.554,0.924;0.172;-0.332
15:28:32,-0.034,-2.583,0.922;0.171;-0.327
15:28:33,-0.308,-2.215,0.921;0.170;-0.328
15:28:34,0.419,-2.598,0.921;0.168;-0.329
15:28:35,0.196,-2.366,0.916;0.163;-0.323
15:28:37,0.123,-2.582,0.921;0.165;-0.324
15:28:38,0.115,-2.476,0.922;0.172;-0.331
15:28:41,1.799,-1.103,0.923;0.166;-0.322
15:28:42,-0.038,-2.426,0.925;0.166;-0.325
15:28:44,0.125,-2.596,0.928;0.163;-0.323
15:28:46,-0.194,-2.330,0.928;0.174;-0.321
15:28:49,2.085,-3.743,4.587;-4.587;4.587
15:28:50,-0.227,-2.203,4.587;-4.587;3.038
15:28:51,0.250,-3.054,4.587;-4.587;2.853
